code_module,code_presentation,id_student,Data analysis,Programming,Maths & statistics,Communication,Domain knowledge,Engagement consistency,gap_severity,final_result
BBB,2013B,34229,0.7102433503112621,0.7136389360498019,0.5002829654782116,0.7159026598754952,0.7136389360498019,0.756649688737974,0.10048104131295987,Pass
BBB,2013B,34353,0.958687040181098,0.7142048670062252,0.5002829654782116,0.7594793435200905,0.7142048670062252,0.3531409168081494,0.34657611771363894,Fail
BBB,2013B,34431,0.3194680249009621,0.23231465761177136,0.5002829654782116,0.1177136389360498,0.23231465761177136,0.31295981890209396,2.068279569892473,Withdrawn
BBB,2013B,34756,0.3194680249009621,0.3316355404640634,0.5002829654782116,0.3418222976796831,0.3316355404640634,0.41992076966610076,1.538568194680249,Withdrawn
BBB,2013B,34863,0.7439162422184493,0.6044142614601019,0.5002829654782116,0.588568194680249,0.6044142614601019,0.5415959252971138,0.29847198641765704,Pass
BBB,2013B,35812,0.15280135823429541,0.27815506508206,0.5002829654782116,0.2942840973401245,0.27815506508206,0.17600452744765138,2.1036502546689304,Fail
BBB,2013B,39655,0.634125636672326,0.9145444255800792,0.5002829654782116,0.9151103565365025,0.9145444255800792,0.6706281833616299,0.11559139784946237,Distinction
BBB,2013B,50993,0.43067345783814376,0.32371250707413696,0.5002829654782116,0.3118279569892473,0.32371250707413696,0.45614035087719296,1.436983588002264,Fail
BBB,2013B,52899,0.3194680249009621,0.2914544425580079,0.5002829654782116,0.29683078664402945,0.2914544425580079,0.19298245614035087,1.8908602150537634,Withdrawn
BBB,2013B,58089,0.36502546689303905,0.3019241652518393,0.5002829654782116,0.30758347481607246,0.3019241652518393,0.2914544425580079,1.715138653084324,Fail
BBB,2013B,62631,0.4994340690435767,0.5104697226938314,0.5002829654782116,0.5246179966044142,0.5104697226938314,0.5025466893039049,0.7355121675155633,Fail
BBB,2013B,70608,0.7685342388228636,0.8370118845500849,0.5002829654782116,0.8483305036785512,0.8370118845500849,0.5048104131295982,0.19490662139219017,Distinction
BBB,2013B,71433,0.15280135823429541,0.11488398415393322,0.5002829654782116,0.1177136389360498,0.11488398415393322,0.3469156762874929,2.435851726089417,Fail
BBB,2013B,74695,0.8214487832484437,0.8817204301075269,0.5002829654782116,0.9020939445387662,0.8817204301075269,0.9111488398415394,0.09971703452178837,Distinction
BBB,2013B,74734,0.6570458404074703,0.7968307866440294,0.5002829654782116,0.8081494057724957,0.7968307866440294,0.42727787209960383,0.2724391624221845,Pass
BBB,2013B,75399,0.6474250141482739,0.5172608941709111,0.5002829654782116,0.5138653084323712,0.5172608941709111,0.7447651386530844,0.48723825693265443,Pass
BBB,2013B,78645,0.3194680249009621,0.44368986983588005,0.5002829654782116,0.4617996604414261,0.44368986983588005,0.4748160724391624,1.139586870401811,Fail
BBB,2013B,82535,0.5529145444255801,0.5891341256366723,0.5002829654782116,0.601018675721562,0.5891341256366723,0.7345783814374647,0.3508488964346351,Pass
BBB,2013B,82741,0.7504244482173175,0.6417657045840407,0.5002829654782116,0.633276740237691,0.6417657045840407,0.7215619694397284,0.18310696095076406,Pass
BBB,2013B,83254,0.6196943972835314,0.6151669496321449,0.5002829654782116,0.6293152235427278,0.6151669496321449,0.7990945104697227,0.21887379739671764,Pass
BBB,2013B,84245,0.5812110922467459,0.946236559139785,0.5002829654782116,0.9558573853989814,0.946236559139785,0.6921335597057159,0.16850594227504245,Distinction
BBB,2013B,84664,0.958687040181098,0.7079796264855688,0.5002829654782116,0.7300509337860781,0.7079796264855688,0.6853423882286361,0.09971703452178837,Pass
BBB,2013B,86291,0.15280135823429541,0.30701754385964913,0.5002829654782116,0.33588002263723826,0.30701754385964913,0.17260894170911148,2.0077249575551783,Withdrawn
BBB,2013B,87732,0.6847764572722128,0.6287492925863045,0.5002829654782116,0.6513865308432372,0.6287492925863045,0.819468024900962,0.16499717034521788,Pass
BBB,2013B,91322,0.6669496321448783,0.7753254102999434,0.5002829654782116,0.7804187889077533,0.7753254102999434,0.8404074702886248,0.09971703452178837,Pass
BBB,2013B,92274,0.4202037351443124,0.34408602150537637,0.5002829654782116,0.3491794001131862,0.34408602150537637,0.3282399547255235,1.4972552348613473,Withdrawn
BBB,2013B,92832,0.7396717600452745,0.5585738539898133,0.5002829654782116,0.5415959252971138,0.5585738539898133,0.9190718732314658,0.3743067345783815,Pass
BBB,2013B,92947,0.5257498585172609,0.9303904923599321,0.5002829654782116,0.9168081494057725,0.9303904923599321,0.8126768534238823,0.22396717600452754,Distinction
BBB,2013B,92993,0.7504244482173175,0.5597057159026598,0.5002829654782116,0.5472552348613469,0.5597057159026598,0.7787209960384833,0.3663837011884553,Pass
BBB,2013B,94616,0.5727221279003961,0.5749858517260894,0.5002829654782116,0.5766836445953594,0.5749858517260894,0.6061120543293718,0.38367289190718756,Fail
BBB,2013B,96291,0.15280135823429541,0.11488398415393322,0.5002829654782116,0.1177136389360498,0.11488398415393322,0.388228636106395,2.3945387662705153,Withdrawn
BBB,2013B,97154,0.9060554612337295,0.7962648556876061,0.5002829654782116,0.8177702320316921,0.7962648556876061,0.5393322014714205,0.16038483305036788,Pass
BBB,2013B,98313,0.624221844934918,0.8500282965478212,0.5002829654782116,0.8466327108092813,0.8500282965478212,0.5489530277306168,0.1765421618562536,Pass
BBB,2013B,102849,0.15280135823429541,0.11488398415393322,0.5002829654782116,0.1177136389360498,0.11488398415393322,0.14912280701754385,2.633644595359366,Withdrawn
BBB,2013B,104054,0.958687040181098,0.9869835880022637,0.5002829654782116,0.9847198641765704,0.9869835880022637,0.8183361629881154,0.09971703452178837,Distinction
BBB,2013B,108377,0.5911148839841539,0.6689303904923599,0.5002829654782116,0.7176004527447651,0.6689303904923599,0.8732314657611772,0.1586021505376345,Pass
BBB,2013B,108589,0.958687040181098,0.8924731182795699,0.5002829654782116,0.8760611205432938,0.8924731182795699,0.6106395019807583,0.09971703452178837,Pass
BBB,2013B,109938,0.7591963780418789,0.9717034521788341,0.5002829654782116,0.9745331069609507,0.9717034521788341,0.77985285795133,0.09971703452178837,Distinction
BBB,2013B,110881,0.7843803056027164,0.6542161856253537,0.5002829654782116,0.6559139784946236,0.6542161856253537,0.7917374080362196,0.16046972269383142,Pass
BBB,2013B,116603,0.958687040181098,0.7408036219581211,0.5002829654782116,0.7521222410865874,0.7408036219581211,0.9501980758347481,0.09971703452178837,Distinction
BBB,2013B,117071,0.36502546689303905,0.3140916808149406,0.5002829654782116,0.24561403508771928,0.3140916808149406,0.22920203735144312,1.8150254668930392,Fail
BBB,2013B,120994,0.7993774759479344,0.3186191284663271,0.5002829654782116,0.29003961516694965,0.3186191284663271,0.47594793435200905,1.2298245614035088,Fail
BBB,2013B,123860,0.6717600452744765,0.7940011318619129,0.5002829654782116,0.7577815506508206,0.7940011318619129,0.9762308998302207,0.09971703452178837,Pass
BBB,2013B,126322,0.5727221279003961,0.47538200339558573,0.5002829654782116,0.4742501414827391,0.47538200339558573,0.677985285795133,0.6853140916808151,Pass
BBB,2013B,126411,0.36502546689303905,0.23684210526315788,0.5002829654782116,0.1177136389360498,0.23684210526315788,0.17147707979626486,2.155149971703452,Fail
BBB,2013B,128776,0.15280135823429541,0.11488398415393322,0.5002829654782116,0.1177136389360498,0.11488398415393322,0.18449349179400112,2.598273910582909,Withdrawn
BBB,2013B,133155,0.958687040181098,0.9705715902659876,0.5002829654782116,0.9705715902659876,0.9705715902659876,0.6796830786644029,0.09971703452178837,Pass
BBB,2013B,133748,0.4434069043576684,0.4702886247877759,0.5002829654782116,0.4810413129598189,0.4702886247877759,0.5840407470288624,0.8339841539332203,Fail
BBB,2013B,141823,0.15280135823429541,0.25268817204301075,0.5002829654782116,0.26174306734578384,0.25268817204301075,0.21222410865874364,2.1509054895302775,Withdrawn
BBB,2013B,142324,0.4994340690435767,0.4917940011318619,0.5002829654782116,0.49292586304470853,0.4917940011318619,0.377475947934352,0.9296264855687608,Fail
BBB,2013B,143741,0.8859649122807017,0.8619128466327108,0.5002829654782116,0.8455008488964346,0.8619128466327108,0.8347481607243916,0.09971703452178837,Distinction
BBB,2013B,145544,0.958687040181098,0.801358234295416,0.5002829654782116,0.7968307866440294,0.801358234295416,0.8590831918505942,0.09971703452178837,Pass
BBB,2013B,147876,0.4994340690435767,0.4810413129598189,0.5002829654782116,0.5053763440860215,0.4810413129598189,0.5602716468590832,0.7558856819468027,Fail
BBB,2013B,151697,0.958687040181098,0.8754951895868704,0.5002829654782116,0.8879456706281834,0.8754951895868704,0.7419354838709677,0.09971703452178837,Pass
BBB,2013B,152153,0.42784380305602715,0.3378607809847199,0.5002829654782116,0.34408602150537637,0.3378607809847199,0.3904923599320883,1.4449066213921902,Withdrawn
BBB,2013B,152910,0.5843237125070742,0.6774193548387096,0.5002829654782116,0.6808149405772496,0.6774193548387096,0.7985285795132994,0.20124504810413135,Pass
BBB,2013B,152929,0.6392190152801358,0.5874363327674024,0.5002829654782116,0.5959252971137521,0.5874363327674024,0.47821165817770234,0.39482173174872687,Pass
BBB,2013B,153212,0.7464629315223543,0.8585172608941709,0.5002829654782116,0.8862478777589134,0.8585172608941709,0.8941709111488398,0.09971703452178837,Distinction
BBB,2013B,153704,0.4994340690435767,0.47877758913412566,0.5002829654782116,0.5008488964346349,0.47877758913412566,0.5274476513865308,0.7977645727221281,Withdrawn
BBB,2013B,154027,0.576966610073571,0.5619694397283531,0.5002829654782116,0.5772495755517827,0.5619694397283531,0.831918505942275,0.40489530277306196,Pass
BBB,2013B,154125,0.6290322580645161,0.745897000565931,0.5002829654782116,0.7623089983022071,0.745897000565931,0.3916242218449349,0.32906055461233735,Fail
BBB,2013B,154540,0.5970571590265987,0.8387096774193549,0.5002829654782116,0.8653084323712507,0.8387096774193549,0.6587436332767402,0.15265987549518967,Pass
BBB,2013B,155735,0.15280135823429541,0.11488398415393322,0.5002829654782116,0.1177136389360498,0.11488398415393322,0.3599320882852292,2.4228353140916807,Withdrawn
BBB,2013B,156835,0.7685342388228636,0.7572156196943973,0.5002829654782116,0.767402376910017,0.7572156196943973,0.933786078098472,0.09971703452178837,Pass
BBB,2013B,161678,0.15280135823429541,0.23429541595925296,0.5002829654782116,0.23769100169779286,0.23429541595925296,0.3186191284663271,2.1053480475382007,Fail
BBB,2013B,165243,0.8670062252405206,0.5817770232031693,0.5002829654782116,0.5964912280701754,0.5817770232031693,0.7713638936049801,0.2730050933786079,Pass
BBB,2013B,169515,0.15280135823429541,0.3248443689869836,0.5002829654782116,0.3378607809847199,0.3248443689869836,0.32371250707413696,1.8189869835880024,Withdrawn
BBB,2013B,170356,0.15280135823429541,0.2645727221279004,0.5002829654782116,0.27843803056027167,0.2645727221279004,0.23995472552348612,2.082710809281268,Withdrawn
BBB,2013B,173316,0.43237125070741367,0.388228636106395,0.5002829654782116,0.36728919071873234,0.388228636106395,0.5772495755517827,1.129683078664403,Fail
BBB,2013B,173335,0.6290322580645161,0.5274476513865308,0.5002829654782116,0.533106960950764,0.5274476513865308,0.7074136955291455,0.46601584606678004,Fail
BBB,2013B,177639,0.15280135823429541,0.11488398415393322,0.5002829654782116,0.1177136389360498,0.11488398415393322,0.2388228636106395,2.5439445387662705,Withdrawn
BBB,2013B,179605,0.36502546689303905,0.34974533106960953,0.5002829654782116,0.3463497453310696,0.34974533106960953,0.29994340690435767,1.5722410865874363,Withdrawn
BBB,2013B,182824,0.83276740237691,0.7707979626485568,0.5002829654782116,0.754951895868704,0.7707979626485568,0.46576117713638937,0.23395585738539898,Pass
BBB,2013B,183806,0.4510469722693831,0.3157894736842105,0.5002829654782116,0.32993774759479344,0.3157894736842105,0.24731182795698925,1.623174872665535,Fail
BBB,2013B,185349,0.8135257498585172,0.8409734012450482,0.5002829654782116,0.8432371250707413,0.8409734012450482,0.9468024900962083,0.09971703452178837,Pass
BBB,2013B,186670,0.4295415959252971,0.642331635540464,0.5002829654782116,0.6355404640633843,0.642331635540464,0.43746462931522356,0.5638370118845502,Fail
BBB,2013B,186780,0.15280135823429541,0.11488398415393322,0.5002829654782116,0.1177136389360498,0.11488398415393322,0.22637238256932654,2.5563950198075833,Withdrawn
BBB,2013B,186988,0.6485568760611206,0.4091680814940577,0.5002829654782116,0.36219581211092244,0.4091680814940577,0.4074702886247878,1.0464912280701757,Fail
BBB,2013B,187793,0.55631013016412,0.5161290322580645,0.5002829654782116,0.49349179400113186,0.5161290322580645,0.9666100735710244,0.600990379173741,Fail
BBB,2013B,188152,0.6847764572722128,0.9847198641765704,0.5002829654782116,0.9869835880022637,0.9847198641765704,0.9869835880022637,0.09971703452178837,Distinction
BBB,2013B,192424,0.958687040181098,0.7945670628183361,0.5002829654782116,0.8002263723825693,0.7945670628183361,0.7006225240520656,0.09971703452178837,Pass
BBB,2013B,193822,0.8457838143746463,0.7153367289190719,0.5002829654782116,0.7017543859649122,0.7153367289190719,0.844368986983588,0.1146293152235428,Pass
BBB,2013B,197595,0.5970571590265987,0.7956989247311828,0.5002829654782116,0.8019241652518393,0.7956989247311828,0.9275608375778155,0.15265987549518967,Pass
BBB,2013B,198956,0.8457838143746463,0.8064516129032258,0.5002829654782116,0.8285229202037352,0.8064516129032258,0.7719298245614035,0.09971703452178837,Pass
BBB,2013B,199520,0.7144878324844369,0.8737973967176005,0.5002829654782116,0.8709677419354839,0.8737973967176005,0.9700056593095643,0.09971703452178837,Pass
BBB,2013B,200863,0.15280135823429541,0.11488398415393322,0.5002829654782116,0.1177136389360498,0.11488398415393322,0.3010752688172043,2.4816921335597057,Withdrawn
BBB,2013B,200905,0.5401810979060555,0.4533106960950764,0.5002829654782116,0.4538766270514997,0.4533106960950764,0.9598189020939445,0.7823712507074139,Fail
BBB,2013B,203108,0.4434069043576684,0.4470854555744199,0.5002829654782116,0.46745897000565934,0.4470854555744199,0.3548387096774194,1.1231748726655348,Fail
BBB,2013B,203481,0.7357102433503112,0.7181663837011885,0.5002829654782116,0.7306168647425014,0.7181663837011885,0.7255234861346915,0.09971703452178837,Pass
BBB,2013B,203652,0.15280135823429541,0.11488398415393322,0.5002829654782116,0.1177136389360498,0.11488398415393322,0.3073005093378608,2.4754668930390493,Fail
BBB,2013B,204746,0.8135257498585172,0.7323146576117714,0.5002829654782116,0.7391058290888511,0.7323146576117714,0.6836445953593662,0.09971703452178837,Distinction
BBB,2013B,226374,0.8053197509903792,0.611771363893605,0.5002829654782116,0.6213921901528013,0.611771363893605,0.5529145444255801,0.24697226938313532,Fail
BBB,2013B,226827,0.8670062252405206,0.9332201471420487,0.5002829654782116,0.9292586304470855,0.9332201471420487,0.9247311827956989,0.09971703452178837,Pass
BBB,2013B,228049,0.15280135823429541,0.11488398415393322,0.5002829654782116,0.1177136389360498,0.11488398415393322,0.14912280701754385,2.633644595359366,Withdrawn
BBB,2013B,229240,0.5308432371250708,0.7425014148273911,0.5002829654782116,0.7368421052631579,0.7425014148273911,0.5823429541595926,0.23653084323712503,Distinction
BBB,2013B,229426,0.579513299377476,0.9185059422750425,0.5002829654782116,0.9145444255800792,0.9185059422750425,0.4465195246179966,0.3236842105263158,Distinction
BBB,2013B,232695,0.9060554612337295,0.7917374080362196,0.5002829654782116,0.7832484436898698,0.7917374080362196,0.8438030560271647,0.09971703452178837,Pass
BBB,2013B,235097,0.41482739105829086,0.3701188455008489,0.5002829654782116,0.3599320882852292,0.3701188455008489,0.601018675721562,1.168053197509904,Fail
BBB,2013B,237304,0.5418788907753254,0.45500848896434637,0.5002829654782116,0.42784380305602715,0.45500848896434637,0.5908319185059423,0.8124787775891343,Fail
BBB,2013B,237913,0.4725523486134692,0.47368421052631576,0.5002829654782116,0.5048104131295982,0.47368421052631576,0.6610073571024335,0.7583191850594231,Fail
BBB,2013B,242149,0.33814374646293155,0.3350311262026033,0.5002829654782116,0.3576683644595359,0.3350311262026033,0.5166949632144878,1.40048104131296,Withdrawn
BBB,2013B,245404,0.36502546689303905,0.36728919071873234,0.5002829654782116,0.40860215053763443,0.36728919071873234,0.2835314091680815,1.491312959818902,Fail
BBB,2013B,247267,0.7620260328239955,0.5087719298245614,0.5002829654782116,0.5274476513865308,0.5087719298245614,0.7408036219581211,0.48805885681946815,Fail
BBB,2013B,248103,0.7229767968307866,0.8381437464629315,0.5002829654782116,0.8392756083757782,0.8381437464629315,0.7645727221279004,0.09971703452178837,Pass
BBB,2013B,249534,0.5192416525183927,0.7543859649122807,0.5002829654782116,0.7289190718732315,0.7543859649122807,0.7294850028296548,0.23047538200339568,Pass
BBB,2013B,251351,0.6528013582342954,0.756649688737974,0.5002829654782116,0.77645727221279,0.756649688737974,0.8687040181097906,0.09971703452178837,Pass
BBB,2013B,252340,0.41029994340690434,0.4646293152235427,0.5002829654782116,0.4816072439162422,0.4646293152235427,0.5466893039049237,0.9151952461799661,Fail
BBB,2013B,253250,0.15280135823429541,0.11488398415393322,0.5002829654782116,0.1177136389360498,0.11488398415393322,0.31918505942275044,2.46358234295416,Withdrawn
BBB,2013B,255347,0.958687040181098,0.8438030560271647,0.5002829654782116,0.8438030560271647,0.8438030560271647,0.8834182229767968,0.09971703452178837,Pass
BBB,2013B,255998,0.49292586304470853,0.4742501414827391,0.5002829654782116,0.4572722127900396,0.4742501414827391,0.5410299943406904,0.843322014714205,Pass
BBB,2013B,258402,0.15280135823429541,0.11488398415393322,0.5002829654782116,0.1177136389360498,0.11488398415393322,0.14912280701754385,2.633644595359366,Withdrawn
BBB,2013B,262294,0.3401245048104131,0.32767402376910015,0.5002829654782116,0.26711941143180534,0.32767402376910015,0.5036785512167515,1.5167798528579515,Withdrawn
BBB,2013B,262454,0.5212224108658744,0.5319750990379174,0.5002829654782116,0.5376344086021505,0.5319750990379174,0.6428975664968873,0.5602433503112622,Fail
BBB,2013B,262741,0.5274476513865308,0.7453310696095077,0.5002829654782116,0.7775891341256367,0.7453310696095077,0.9252971137521222,0.22226938313525757,Pass
BBB,2013B,263499,0.608375778155065,0.6383701188455009,0.5002829654782116,0.6445953593661573,0.6383701188455009,0.9558573853989814,0.2134125636672327,Pass
BBB,2013B,265958,0.3194680249009621,0.40407470288624786,0.5002829654782116,0.4303904923599321,0.40407470288624786,0.20203735144312393,1.523005093378608,Withdrawn
BBB,2013B,267761,0.7229767968307866,0.5625353706847764,0.5002829654782116,0.5834748160724391,0.5625353706847764,0.7147707979626485,0.32450481041312984,Pass
BBB,2013B,267853,0.15280135823429541,0.11488398415393322,0.5002829654782116,0.1177136389360498,0.11488398415393322,0.14912280701754385,2.633644595359366,Fail
BBB,2013B,269076,0.15280135823429541,0.2623089983022071,0.5002829654782116,0.27560837577815506,0.2623089983022071,0.35200905489530276,1.9780135823429545,Withdrawn
BBB,2013B,270399,0.15280135823429541,0.11488398415393322,0.5002829654782116,0.1177136389360498,0.11488398415393322,0.34295415959252973,2.43981324278438,Fail
BBB,2013B,270567,0.5823429541595926,0.5998868138087153,0.5002829654782116,0.644029428409734,0.5998868138087153,0.9009620826259196,0.2569043576683646,Pass
BBB,2013B,271036,0.958687040181098,0.7640067911714771,0.5002829654782116,0.7260894170911149,0.7640067911714771,0.6960950764006791,0.09971703452178837,Pass
BBB,2013B,272580,0.8670062252405206,0.8624787775891342,0.5002829654782116,0.8647425014148273,0.8624787775891342,0.8907753254102999,0.09971703452178837,Pass
BBB,2013B,273731,0.6420486700622524,0.6078098471986417,0.5002829654782116,0.6270514997170346,0.6078098471986417,0.5082059988681381,0.29793435200905494,Pass
BBB,2013B,273877,0.6182795698924731,0.4567062818336163,0.5002829654782116,0.4493491794001132,0.4567062818336163,0.5421618562535371,0.7598471986417659,Fail
BBB,2013B,276717,0.7464629315223543,0.9207696661007357,0.5002829654782116,0.9405772495755518,0.9207696661007357,0.8902093944538766,0.09971703452178837,Distinction
BBB,2013B,277733,0.30843237125070744,0.5987549518958687,0.5002829654782116,0.6389360498019242,0.5987549518958687,0.7062818336162988,0.5381720430107528,Pass
BBB,2013B,278447,0.8457838143746463,0.8896434634974533,0.5002829654782116,0.8941709111488398,0.8896434634974533,0.7340124504810414,0.09971703452178837,Pass
BBB,2013B,280962,0.15280135823429541,0.11488398415393322,0.5002829654782116,0.1177136389360498,0.11488398415393322,0.18053197509903793,2.602235427277872,Fail
BBB,2013B,281564,0.6046972269383135,0.6395019807583475,0.5002829654782116,0.613469156762875,0.6395019807583475,0.9711375212224108,0.2482173174872666,Pass
BBB,2013B,284076,0.5633842671194115,0.6677985285795133,0.5002829654782116,0.6717600452744765,0.6677985285795133,0.7968307866440294,0.23123938879456707,Pass
BBB,2013B,285633,0.5684776457272213,0.5291454442558008,0.5002829654782116,0.5183927560837578,0.5291454442558008,0.3457838143746463,0.7921052631578949,Fail
BBB,2013B,285912,0.6228070175438597,0.7860780984719864,0.5002829654782116,0.812110922467459,0.7860780984719864,0.955291454442558,0.1269100169779287,Pass
BBB,2013B,288380,0.41029994340690434,0.26825127334465193,0.5002829654782116,0.2546689303904924,0.26825127334465193,0.30220713073005095,1.7793718166383703,Fail
BBB,2013B,288990,0.15280135823429541,0.33446519524617996,0.5002829654782116,0.32314657611771364,0.33446519524617996,0.3423882286361064,1.7957838143746465,Withdrawn
BBB,2013B,290550,0.7724957555178268,0.9026598754951896,0.5002829654782116,0.8936049801924165,0.9026598754951896,0.6095076400679117,0.09971703452178837,Pass
BBB,2013B,291037,0.4250141482739106,0.5908319185059423,0.5002829654782116,0.5891341256366723,0.5908319185059423,0.6451612903225806,0.4872382569326543,Pass
BBB,2013B,291194,0.6372382569326542,0.656479909451047,0.5002829654782116,0.6553480475382003,0.656479909451047,0.7430673457838144,0.17379739671760053,Pass
BBB,2013B,292027,0.15280135823429541,0.2973967176004527,0.5002829654782116,0.3205998868138087,0.2973967176004527,0.2937181663837012,1.9211375212224113,Withdrawn
BBB,2013B,294381,0.4994340690435767,0.4595359366157329,0.5002829654782116,0.46576117713638937,0.4595359366157329,0.5297113752122241,0.8690718732314658,Fail
BBB,2013B,294961,0.7651386530843237,0.5427277872099604,0.5002829654782116,0.5291454442558008,0.5427277872099604,0.42331635540464063,0.5951329937747596,Pass
BBB,2013B,294999,0.15280135823429541,0.3146576117713639,0.5002829654782116,0.2982456140350877,0.3146576117713639,0.189586870401811,2.0131013016412,Withdrawn
BBB,2013B,295754,0.6593095642331636,0.7849462365591398,0.5002829654782116,0.8092812676853424,0.7849462365591398,0.8879456706281834,0.09971703452178837,Pass
BBB,2013B,297484,0.958687040181098,0.7062818336162988,0.5002829654782116,0.7317487266553481,0.7062818336162988,0.8704018109790606,0.09971703452178837,Pass
BBB,2013B,298322,0.9060554612337295,0.5704584040747029,0.5002829654782116,0.5614035087719298,0.5704584040747029,0.5217883418222977,0.4089417091114884,Pass
BBB,2013B,298476,0.8457838143746463,0.7192982456140351,0.5002829654782116,0.7153367289190719,0.7192982456140351,0.66553480475382,0.1010469722693832,Pass
BBB,2013B,305945,0.15280135823429541,0.11488398415393322,0.5002829654782116,0.1177136389360498,0.11488398415393322,0.5365025466893039,2.246264855687606,Withdrawn
BBB,2013B,306886,0.8457838143746463,0.6095076400679117,0.5002829654782116,0.5874363327674024,0.6095076400679117,0.5846066779852858,0.2514997170345219,Pass
BBB,2013B,306984,0.15280135823429541,0.11488398415393322,0.5002829654782116,0.1177136389360498,0.11488398415393322,0.22014714204867006,2.56262026032824,Withdrawn
BBB,2013B,309175,0.6420486700622524,0.48500282965478214,0.5002829654782116,0.4708545557441992,0.48500282965478214,0.34748160724391625,0.8526598754951897,Pass
BBB,2013B,309709,0.5696095076400679,0.5070741369552915,0.5002829654782116,0.5019807583474816,0.5070741369552915,0.5806451612903226,0.6166666666666668,Pass
BBB,2013B,309734,0.6055461233729486,0.5297113752122241,0.5002829654782116,0.5319750990379174,0.5297113752122241,0.8415393322014714,0.4861063950198077,Pass
BBB,2013B,311042,0.15280135823429541,0.2645727221279004,0.5002829654782116,0.27843803056027167,0.2645727221279004,0.22580645161290322,2.0968590831918505,Withdrawn
BBB,2013B,312141,0.15280135823429541,0.27023203169213356,0.5002829654782116,0.2849462365591398,0.27023203169213356,0.3350311262026033,1.969807583474816,Fail
BBB,2013B,313810,0.958687040181098,0.9037917374080362,0.5002829654782116,0.9190718732314658,0.9037917374080362,0.7685342388228636,0.09971703452178837,Distinction
BBB,2013B,315186,0.7843803056027164,0.7328805885681947,0.5002829654782116,0.7436332767402377,0.7328805885681947,0.8885116015846066,0.09971703452178837,Pass
BBB,2013B,316841,0.7396717600452745,0.8681380871533673,0.5002829654782116,0.8579513299377476,0.8681380871533673,0.946236559139785,0.09971703452178837,Pass
BBB,2013B,318056,0.7591963780418789,0.7345783814374647,0.5002829654782116,0.7589134125636672,0.7345783814374647,0.8143746462931523,0.09971703452178837,Pass
BBB,2013B,318101,0.15280135823429541,0.2546689303904924,0.5002829654782116,0.2631578947368421,0.2546689303904924,0.1861912846632711,2.1715619694397286,Fail
BBB,2013B,319209,0.958687040181098,0.8404074702886248,0.5002829654782116,0.8477645727221279,0.8404074702886248,0.7696661007357103,0.09971703452178837,Distinction
BBB,2013B,322960,0.36502546689303905,0.3554046406338427,0.5002829654782116,0.3984153933220147,0.3554046406338427,0.49575551782682514,1.3130447085455574,Withdrawn
BBB,2013B,324236,0.4994340690435767,0.46293152235427276,0.5002829654782116,0.47198641765704585,0.46293152235427276,0.7181663837011885,0.7857668364459538,Withdrawn
BBB,2013B,325511,0.5834748160724391,0.5387662705149971,0.5002829654782116,0.5512167515563101,0.5387662705149971,0.5404640633842671,0.5303621958121112,Pass
BBB,2013B,325879,0.5959252971137521,0.5036785512167515,0.5002829654782116,0.49745331069609505,0.5036785512167515,0.8115449915110357,0.5823146576117717,Pass
BBB,2013B,326012,0.15280135823429541,0.2623089983022071,0.5002829654782116,0.27560837577815506,0.2623089983022071,0.3044708545557442,2.025551782682513,Fail
BBB,2013B,329226,0.8214487832484437,0.8528579513299378,0.5002829654782116,0.844368986983588,0.8528579513299378,0.7679683078664403,0.09971703452178837,Pass
BBB,2013B,329321,0.5362195812110923,0.42331635540464063,0.5002829654782116,0.37973967176004525,0.42331635540464063,0.26825127334465193,1.252207130730051,Fail
BBB,2013B,329800,0.958687040181098,0.8007923033389927,0.5002829654782116,0.8160724391624222,0.8007923033389927,0.9168081494057725,0.09971703452178837,Pass
BBB,2013B,330376,0.15280135823429541,0.11488398415393322,0.5002829654782116,0.1177136389360498,0.11488398415393322,0.14912280701754385,2.633644595359366,Withdrawn
BBB,2013B,331354,0.5803621958121109,0.6847764572722128,0.5002829654782116,0.6977928692699491,0.6847764572722128,0.6519524617996605,0.18822863610639506,Pass
BBB,2013B,331844,0.6618562535370685,0.9518958687040181,0.5002829654782116,0.9535936615732881,0.9518958687040181,0.8607809847198642,0.09971703452178837,Pass
BBB,2013B,333129,0.15280135823429541,0.2408036219581211,0.5002829654782116,0.2470288624787776,0.2408036219581211,0.38879456706281834,2.0128183361629883,Fail
BBB,2013B,333837,0.15280135823429541,0.30475382003395585,0.5002829654782116,0.32993774759479344,0.30475382003395585,0.2727787209960385,1.9180249009620827,Withdrawn
BBB,2013B,334291,0.42614601018675724,0.4465195246179966,0.5002829654782116,0.45840407470288624,0.4465195246179966,0.46123372948500285,1.0442275042444824,Fail
BBB,2013B,334794,0.15280135823429541,0.244199207696661,0.5002829654782116,0.2529711375212224,0.244199207696661,0.3395585738539898,2.0493208828522924,Withdrawn
BBB,2013B,335421,0.45840407470288624,0.7396717600452745,0.5002829654782116,0.6989247311827957,0.7396717600452745,0.4601018675721562,0.44895302773061685,Fail
BBB,2013B,335600,0.3194680249009621,0.23231465761177136,0.5002829654782116,0.1177136389360498,0.23231465761177136,0.28919071873231467,2.0920486700622525,Fail
BBB,2013B,335910,0.5860215053763441,0.5042444821731749,0.5002829654782116,0.4985851726089417,0.5042444821731749,0.6904357668364459,0.5899547255234863,Fail
